edge_11	1.9727786	-1.2146575	-1.8934727	-1.5454485	0.36939	-0.24597809	-2.5127316	1.426822	-1.4743085	0.98478544	0.69598234	0.32739323	0.6749265	-0.61346555	1.0278116	1.7277904	0.40757877	0.6830913	0.16494271	0.7437638	0.33147132	0.51469207	2.3966155	1.4228021	0.968377	0.67942756	0.38312656	-3.6229618	2.3321033	1.4915156	1.0527289	1.1225297
edge_12	3.4403646	-1.2812208	-0.5617828	-2.7762175	1.2585166	0.7417064	-4.7445145	-0.8550737	-1.2106767	1.824309	0.7093677	-0.6841687	0.32698265	-1.1690019	1.1518748	1.4646318	-0.691448	-0.34400034	-0.12332546	0.737416	0.06344348	-1.3855357	1.5889491	1.6347733	1.2380735	0.7227521	-1.7874196	-1.6939473	1.7486023	0.45695472	1.7359207	0.45640898
edge_13	2.6506226	-0.05751577	0.59864926	-2.9542642	1.1906567	-0.25472417	-3.1368992	-0.7777867	0.030710548	2.0193443	0.13580674	0.14090356	0.63353187	-1.486516	0.36515266	1.6925516	-1.0688932	-1.5087254	0.35208476	0.19050655	-0.91441923	-1.8143032	0.20473763	2.2771807	2.1075728	1.4915282	-1.4805862	-0.48217827	1.4801829	0.17467535	2.3880403	-0.41639745
edge_14	-0.41129145	0.070611686	3.9361548	-0.7305418	-1.4745088	-6.5299883	1.2712806	0.65998685	-1.9344873	0.0836813	-2.7537303	1.056694	0.19513553	1.6792567	-0.16073221	-0.18507802	-2.074319	0.57189536	0.12121148	-0.30908123	-0.9185737	-0.33529866	0.83955705	1.2753973	5.445347	-0.1589647	2.5203204	-1.5725582	-1.0367674	3.922253	-2.880937	-0.3657341
edge_15	-0.5403502	1.2232537	5.188029	-1.9367545	-0.47910082	-6.7651205	0.9059624	-2.425217	-0.8208761	0.27934235	-1.8862562	0.48010302	-2.6136208	1.8368429	0.63253677	-0.31443864	-4.263993	-0.2041996	-0.47533536	-1.6313487	-1.2772146	-0.91005164	1.1168821	1.9110731	7.9878798	-1.2600799	1.2468278	0.4813145	-1.0700365	2.3088746	-2.6751862	-1.6963918
edge_16	3.4067006	0.38617224	-0.8560402	1.5073392	-1.6716412	2.1797667	-3.840397	3.7407284	-3.2913475	-1.8956177	1.8389444	-0.2551351	-0.6952163	2.4481416	2.330038	2.5869453	-0.52106506	2.5638533	0.69887424	3.1928186	1.2490414	-1.7114545	2.0086622	2.870437	-2.580809	-0.5301978	-0.60499674	1.5463252	1.4348462	2.428607	1.2038231	-0.14444274
edge_17	2.6426659	1.7806262	-2.3456304	-1.3024464	-0.39927337	-1.3592968	-0.6989875	-0.3455342	-0.71722704	-0.9688856	-1.6497571	-0.1554589	-0.35681772	0.2679263	2.5503283	2.6120262	-0.060582057	-2.1291304	-0.38405022	-0.17737484	1.3637519	-0.80207837	-0.4167995	0.3410225	1.0713516	3.4570866	-1.1583996	-6.859785	5.676715	2.4157605	0.68265826	-0.3575642
edge_18	2.8940897	4.532297	-0.21600597	-3.1251998	2.8602352	2.2122276	-0.6593942	-4.6543627	0.738889	-1.228479	-2.3556564	2.4302917	-0.96899694	0.5292634	1.1551104	2.250591	-1.9209113	0.15356505	-0.29161298	-1.0356967	2.2921968	-2.8129582	1.971189	-0.91440225	1.9419501	5.036686	0.84716195	-5.6494946	7.296548	0.5857079	2.3072007	0.47458935
edge_19	0.5106002	6.017831	0.6414562	1.9146726	-1.3250301	-4.7381005	4.077	-2.8706045	-1.1357443	-6.7479544	-2.300809	-1.49001	1.0088869	-1.2200751	-0.14098471	4.6878223	0.73900986	-2.770961	1.2938074	1.0803714	4.6896105	-1.0180321	-0.09433967	4.4538794	-4.2976036	0.3738663	-1.9821962	-2.8695314	-7.2409472	7.1556797	-3.6176667	-0.006629467
edge_20	-0.43606526	2.6648166	1.922394	6.560132	-5.0055456	-0.41751224	3.8116746	-6.3949604	1.5704272	-7.144444	0.9276794	-2.1454074	-5.0214696	12.221929	-7.0253477	-1.8641582	-0.1664926	-8.525978	0.43300065	0.5911635	0.6640962	8.701085	-0.16127686	-6.4666142	-11.855734	-0.8746138	-1.510204	-1.0690888	-7.7025633	-1.5305305	-1.252562	3.2556043
edge_21	-2.9142876	1.800704	-1.5153449	1.6372005	0.42076755	1.3885233	-1.1761894	1.7307601	3.4216554	-1.4640521	-0.5933603	0.48708993	0.18710184	-1.1244996	-0.9636021	-2.9832215	1.3470237	-1.0817206	0.48872745	-0.41594398	-3.7472694	1.2604988	-0.19316167	-2.5623622	0.49554524	-1.6032621	-1.4439085	-0.17073277	2.132767	-2.3970494	-2.8017297	-0.13102573
edge_22	-3.37298	0.32291538	-1.9683112	2.4339316	0.83762664	0.9096201	-1.7372489	0.97822905	2.7965841	-1.4555824	1.0685155	0.2477743	0.055926025	-0.57233536	0.73149246	-2.344049	0.7962813	-0.3934981	-0.25787473	-0.6740167	-3.045043	1.2771945	0.83068645	-2.2910087	1.7408177	-3.0242772	-1.3972521	-0.5871878	1.277362	-2.0417848	-1.9781373	-0.5911137
edge_23	-2.6304102	-2.8709378	-1.1607181	3.5997188	-1.1812679	1.3018985	0.45186603	-0.84631336	0.603073	-0.992447	1.4815199	0.458103	0.8536019	1.1531756	0.7325926	-1.8570406	-0.4824781	-0.02105555	0.09206051	-0.050979078	1.4080694	1.7231241	0.315312	-4.296151	-0.9287324	-2.4231298	-1.2997802	-1.3553418	-2.18021	-0.9196846	1.2854918	1.8514793
edge_24	-4.5449724	-2.6824148	-1.0755168	1.6816093	0.49325728	2.029835	-0.06867036	3.4143453	1.066386	0.6844672	-0.23489603	1.0539663	0.82941157	0.37743288	0.25870198	-4.12562	0.48230135	2.4713945	0.42007434	0.49131003	-0.73095274	-0.17117542	0.54691285	-3.4365969	0.58262545	-0.04704112	1.061048	-1.877269	1.2230268	-1.958397	-1.016753	0.52252054
edge_25	-3.0963159	-0.54280156	-1.6559563	2.2744627	0.48736754	0.6090703	-1.5767207	1.0765115	2.5695517	-1.2278104	1.0453753	0.3542571	0.5318653	-0.26590264	0.16464883	-2.2398963	0.58391005	-0.15917337	-0.32932156	-0.773708	-2.4463222	1.2954234	0.6041595	-2.5987258	1.0761273	-2.9247675	-1.5115373	-0.120519966	0.89557266	-1.9839678	-0.8439096	-0.11932427
edge_26	-0.6700001	-0.1646413	-1.0212705	0.8450093	-1.8702805	-0.071921974	-1.0941548	0.9796331	4.048372	-1.724581	0.5241678	1.545738	1.0471472	0.5485414	-2.8779113	-2.92003	0.49122757	-0.38296002	-1.0083958	0.4259675	-1.1519445	1.2820711	-0.35811388	-3.2943075	-0.793498	-2.447456	-1.8706071	1.0139709	1.1648998	-1.6445686	0.10068804	-0.40645862
edge_27	-1.3666039	0.19563691	1.071516	-2.194406	-3.50236	-0.8345181	-2.387333	3.3698294	5.7500257	-0.47340712	-2.9136744	3.3762727	3.3402407	1.1829528	-7.0900507	-6.7223063	-1.2953851	2.3028855	-1.2157826	3.4668975	-2.6488678	-0.53232694	-1.9542568	-5.19954	-0.6117422	-0.1581766	-1.1166375	2.9945765	5.246891	-0.18630207	-2.2165527	-0.70806944
edge_28	0.04083643	-2.2927008	-0.72333276	-0.84137595	-1.8566159	-0.37399974	-1.7731527	1.0567186	4.0983	-0.12806198	-0.033827692	0.68498653	-0.24815692	1.671411	-4.052631	-3.9335344	-0.06719449	0.024429917	-0.53427863	1.6837233	-2.7132375	3.3088965	1.395036	-5.433093	-0.61315036	-1.9237477	-0.34869796	3.039791	3.7705898	-1.2777325	-0.056087196	-1.2064168
edge_29	-0.6685651	-1.1054896	-1.0448697	1.7275409	-1.3920119	0.49661568	-0.47721702	1.545518	2.0530148	-1.3983498	-0.3788339	1.2777971	1.4895862	1.1575499	-2.119298	-3.0418758	0.27360386	-0.75332487	0.16572803	1.2317699	0.0978262	1.9933337	-0.61367106	-3.905646	-1.1853776	-1.6198595	-2.1482475	-0.43058282	0.20575759	-0.71052104	0.9881846	-0.93042433
edge_30	0.7289036	-0.57182026	-1.0676857	0.7108265	-3.6400695	1.6956003	3.0657167	3.4622724	3.3522816	-3.2577415	1.0892063	2.9800305	2.6503234	-1.4883571	-1.3721583	-4.6957126	0.9756015	3.9319615	-0.90612733	1.0932262	5.7222805	-2.921252	-3.235878	-2.999714	-3.8332293	-3.1860104	-0.5407397	0.816588	-2.2841022	1.5599856	0.44938508	-4.148813
edge_31	-1.3950746	-1.0762259	-1.2949493	0.9480454	-2.5357163	-0.27523506	-0.6960672	4.004268	4.661202	-2.895669	2.0454059	2.4627676	-1.2091732	0.68414134	-1.7070134	-2.5813277	1.0079964	2.0126386	-2.379867	-1.6871089	-2.709324	0.56596196	-0.5698412	-2.5669556	-2.0742495	-3.1086652	-0.64553875	2.3847828	2.6559815	-2.4609551	-1.099921	0.29628646
edge_32	3.1248531	3.8109107	1.7430794	-1.1501466	-3.07124	-0.3616375	0.75131965	-3.503624	0.6821149	1.143876	-1.3548914	0.3074661	-0.8963109	-1.8976454	-0.719169	0.9812395	-0.51030535	0.15809725	-0.012688175	-0.25358453	3.806683	-1.9381958	-1.9349096	1.9209819	1.0368243	-0.24758065	0.04108703	-0.08388056	-2.0588293	2.5114415	-2.8088088	3.0968318
edge_33	4.5891037	1.7122662	4.3095284	-3.8568447	-1.8316523	-0.074819	-3.0634992	-7.5841866	2.4161663	3.031927	-0.35511252	0.43880248	-1.8113098	-2.2345319	-0.37069607	0.83899474	-3.0553522	0.11418679	-1.1244873	-1.9382763	4.62217	-4.8393354	-2.814332	1.6400173	4.2377324	-2.4841292	-3.332051	4.151828	-1.5326664	-0.8023477	-1.2447007	5.4194326
edge_34	3.40246	1.2248149	2.1005108	-1.8760343	-2.855908	-3.0264144	-0.3644615	-1.1565145	1.4098009	0.7407597	-1.2426412	2.5255096	-0.5998325	-1.1769841	-0.8933601	1.4830426	-0.17730534	0.5430707	-0.6517299	0.7447047	5.3680167	-0.6945437	1.3108432	2.9354389	0.8244488	-2.226492	-2.0804632	1.5631666	-2.5091753	2.331675	0.016458556	1.475145
edge_36	3.66465	1.6281855	3.2062714	-2.6189837	-1.3311282	-2.2529533	-1.2010349	-4.5939503	2.28942	1.047168	0.12547214	1.4981626	-1.024315	-1.6880693	-1.2711576	0.70592684	-0.7701332	0.6963131	-0.87353647	-1.1107471	4.861622	-1.9761219	-0.1605871	3.1425066	2.2959554	-3.931641	-1.1513577	1.9617815	-2.8306518	0.47075212	-0.45426744	3.5988188
edge_37	1.9908543	0.15554743	-1.7738687	-1.4736083	-2.8892617	-2.6922538	2.4872227	0.5807966	0.5275013	2.1103761	-0.4500625	-0.7466193	1.0165722	0.034689814	0.6027801	0.41074204	1.6651537	-0.55379194	-0.97452515	1.1808519	2.9187174	0.5106322	-2.4758685	2.116661	2.044008	-1.0988644	0.6497184	-1.9919994	1.323636	1.2115026	0.56041855	1.5150172
edge_38	3.0228114	1.7306478	-3.1654587	0.56956655	-0.2528333	0.33376586	-0.56287587	4.4432406	-0.68780166	0.39615557	1.0702477	-3.9401283	-3.4394522	-0.68867993	3.932477	1.9167068	3.1874804	-0.7394624	0.28015053	0.78003836	-0.50215316	2.122291	-1.9961835	1.028199	-1.742825	0.81584364	0.17517963	-4.424608	4.539362	1.6147218	-1.9359987	-1.997023
edge_39	-0.89057857	0.39944893	-4.5185604	0.20186129	-4.454272	-2.3139296	6.4653673	0.34369606	3.53363	-2.3295398	1.3351698	-0.98297733	-0.2615446	-3.4087157	-0.67930317	4.4454336	2.7234993	0.09755027	2.0527697	-5.451251	2.3737974	1.9759254	-3.381487	-1.75213	-4.319657	-1.4089134	1.8471682	2.0397067	-1.380005	-0.22020999	1.6838769	8.721299
edge_40	2.9870548	2.546353	1.5260328	-5.0080004	-0.0672376	2.4183443	0.33055416	-6.038741	4.6073008	4.8447447	2.4670286	0.10003856	-5.8043566	-5.22079	1.6166279	0.55755305	-4.196314	-1.0744333	0.15052846	-3.828804	0.6292256	-4.6011443	-2.1033154	0.37436736	5.258467	-0.4286352	-2.5493853	8.166967	-0.08694173	-2.322537	-1.0589151	-0.7383065
edge_41	-0.97609895	2.4300575	-1.8455584	-2.2393236	-1.1354362	2.0375385	6.0129914	-1.5522442	2.281794	2.8597772	0.55085605	0.4881156	-1.7843771	-4.913537	0.5728234	2.058857	-0.24559247	1.542871	-0.22822435	-2.4544003	1.99151	-1.8707775	-1.6895257	1.7209432	1.6780937	2.4735117	0.02298981	5.732584	0.16385464	-2.467842	-0.9681515	1.107875
edge_42	-0.78671205	0.46308327	-4.8642	-0.014756322	-4.255524	-2.1719496	5.847893	-0.052414358	3.6135938	-2.320748	1.6837945	-1.4226708	-0.29235846	-3.427646	-0.42994204	4.1249995	2.7009487	0.72187066	1.7442945	-5.1777806	2.4603918	1.6311688	-3.138121	-1.8998176	-3.6092277	-2.2056007	1.5285726	2.4161654	-1.3622017	0.1924393	1.3255898	8.652303
edge_43	0.5892465	1.8733191	-1.0825827	-3.0668674	-0.9705764	1.8370123	3.866803	-2.930015	3.5147047	3.481109	1.5775349	0.08959069	-2.7309923	-5.4241695	0.8343355	1.6180706	-1.5253272	0.5454863	0.6030812	-3.313314	2.055877	-2.464469	-1.9079072	0.944177	2.4587615	0.9725747	-0.92113066	6.4590616	-0.33059636	-2.2122812	-0.4088956	1.2216653
edge_44	1.2760669	1.3778553	1.1882458	-3.3094196	0.24065955	0.7888901	0.43092585	-3.8726034	2.291703	3.4817023	0.23078957	0.48206642	-1.6699865	-3.3891556	1.0102491	2.4583359	-2.7635741	-1.2051021	0.35587007	-3.0951412	2.4914823	-3.0565255	-1.4645008	2.4320507	3.163743	2.1283944	-2.8548698	4.51637	-0.8502849	-2.3805087	0.4449658	1.1584939
edge_45	0.21702704	-0.5853317	-2.7602682	-1.37557	-0.56835407	2.0812917	2.6778834	-0.51345587	2.1893814	0.8798425	-0.90256864	0.620911	2.1485267	-0.5821199	-2.9985514	-5.064389	0.71859074	-0.03693241	0.039489977	2.4148993	2.8704944	-0.06450087	-1.2403282	-3.510518	0.47481003	-0.93544406	-0.0713169	1.5442858	-0.68601644	0.16256264	1.9689875	-5.4827247
edge_46	2.5278506	-0.066579446	1.08394	-2.6698396	1.219604	-0.72743064	-3.221591	-0.040815115	-0.40676597	1.8806489	0.19600226	-0.49232322	0.63203895	-1.3659527	0.5691898	1.0705619	-0.8525723	-0.2635006	1.0132381	0.17826235	-0.84845686	-2.0242739	0.29026306	1.9446657	2.398364	0.48081237	-0.49545518	-0.28421775	1.1375908	1.111285	1.3827989	0.20985061
edge_47	2.6962125	-0.09203765	0.8619572	-2.995747	1.1400648	-0.15747043	-3.1550074	-0.6257233	-0.21681264	2.1722455	0.1633749	-0.043088436	0.5261276	-1.2203141	0.37145486	1.3805251	-0.82746494	-0.3586203	0.19752783	0.46161115	-0.2905565	-2.0892386	0.7753389	2.3351514	1.9010266	0.90281945	-1.1495836	0.24845262	1.1266396	0.2888095	1.966585	-0.06301284
edge_48	2.4811323	-0.0744952	0.7999474	-2.6072369	1.2246525	-0.37321052	-3.334118	-0.48408574	-0.34946448	1.8229935	0.35950953	-0.038050383	0.5811676	-1.0857084	0.52929276	1.5957162	-0.8856127	-0.84000003	0.46593487	0.26049402	-0.6957108	-1.7609661	0.5818852	2.389499	2.1245446	0.9022018	-1.0490274	-0.45707557	1.4645574	0.28631687	2.0664668	-0.17896402
edge_49	-0.33087406	0.12689364	5.3332033	-2.4696126	-1.2151669	-4.9193225	1.2295735	-1.1959994	0.09977573	2.2010477	-2.2798884	1.1900408	-0.709008	1.0370011	-1.9978559	0.8666499	-2.1830707	0.63979256	-2.22829	-1.5916764	-0.54070634	2.4252167	0.4633607	2.39645	4.612928	0.8006055	2.7402954	-1.5811607	-0.6245303	-0.026975496	-0.9284257	1.877346
edge_50	-2.2946243	0.9388265	6.225106	-0.5398594	-3.6508658	-6.081374	2.525052	2.07374	-0.941923	0.046129137	-4.2876253	1.9688842	1.9779512	2.039606	-2.6565523	1.1802444	-2.2905247	0.5155015	-2.1854823	0.13804449	-1.9810983	0.78790915	-2.689571	4.7651234	3.9939113	1.541906	3.1735272	-1.4440637	-0.666017	1.0798022	-1.9996798	3.4896488
edge_51	2.7954168	-0.5588529	0.3406666	-2.5279038	1.7281663	0.33477253	-4.1512914	0.35012883	-0.9430188	1.567158	1.0443363	-0.7949198	0.33905366	-1.0614563	0.89920294	1.7550575	-0.6944615	-0.41101155	0.7817317	0.57547957	-1.0473697	-1.6136429	0.93034804	2.3873754	1.0550189	0.4846835	-1.2322154	-0.083002985	1.5725677	0.22256851	2.394471	-0.3040501
edge_52	1.7145281	-2.6368496	-3.0737786	0.92701334	7.056659	-0.22878546	-4.4836555	7.112318	-3.1672177	0.07710375	3.4574687	-4.8947887	-4.1694913	-2.9220247	6.536152	1.4092581	4.8743086	3.7648392	1.7582415	-1.1434157	1.0162468	2.4768064	0.56443244	1.6328974	-6.3440886	-2.4341974	3.0575304	-7.5839005	3.349952	-2.6257014	2.370965	-0.13560064
edge_53	2.954402	-0.2578808	0.3118868	-2.6398988	1.6540067	0.70518935	-3.7267377	0.31057835	-0.9693742	1.2398359	0.46717906	-0.7302731	-0.50933576	-0.6747596	1.0499625	1.4357147	-0.30575085	0.4698803	0.5559667	0.36665118	-0.25796777	-1.0384839	1.4829826	1.6089791	0.6861334	0.41703275	-0.80059814	-1.2164425	2.1359975	0.67692626	1.4224706	0.046671033
edge_54	6.6277757	-1.422386	0.3637396	-1.2366558	2.6549668	2.1544693	-10.969896	-2.4585056	-3.967782	-1.1617316	2.8269098	-5.095896	-2.0835705	2.4925668	2.2592294	1.167457	-1.4927722	3.287108	-0.8330861	1.5706649	0.96664405	-2.2773364	1.8415406	-1.8545887	-3.2487645	-4.011467	-2.0154533	-1.9887522	5.9648204	2.6295605	1.3905046	5.28611
edge_55	0.68186784	-1.9868896	-5.680336	-2.176827	-4.607868	4.1318464	3.706876	-1.461805	-0.74180067	5.066369	0.78252506	-2.376863	2.807948	1.8446941	2.7837925	-1.0817012	-0.26165166	1.4877155	-4.5976405	3.838653	2.3308709	-5.2693195	-5.877454	-1.2706616	1.1408287	5.1576777	3.6579885	0.3771357	3.8706105	0.93737996	2.345542	1.4544842
edge_56	0.51028216	0.16222972	-7.2226644	-0.18695185	-5.193658	2.5216405	5.71807	-0.079940796	-0.1483565	2.6949363	-0.18534519	-1.2188921	2.3018951	2.1398897	1.4120277	0.3097475	1.3037694	-1.7233899	-4.1303787	3.0444078	1.7561575	-2.3656545	-5.8298798	0.5490926	-1.0361725	5.798498	1.7734077	-3.1403587	3.791168	0.18964529	1.6574088	1.279571
edge_57	3.159915	0.27060795	-4.7743893	-1.9971896	-2.3487132	2.8876686	2.8005466	-1.3610064	0.96555346	2.8910341	1.6521262	-1.1765597	1.3596933	-1.8421996	1.8254445	-0.07334128	0.6783019	-0.8768555	0.12846145	1.940902	2.9392786	-2.9566467	-3.8271961	0.9991561	0.21564484	2.3131933	0.20670384	0.026116893	2.03343	0.6479047	2.5834024	-1.0340452
edge_58	2.7860482	0.09009951	-6.018261	-0.29147434	-2.2001505	3.502802	1.0938975	0.79061794	-0.057624042	2.28944	2.15283	-2.3891957	1.5054364	-1.4452697	0.9282305	-2.7121153	2.790746	1.6804153	0.315379	3.9467988	2.9782095	-2.3329504	-5.094093	0.7220844	0.65992105	-1.6369687	2.691164	-2.7699769	2.036954	0.69375694	1.786777	2.1797445
edge_59	0.90073663	-0.67868084	3.108595	-2.3465805	2.2758145	-2.2464151	-0.6318367	1.4456546	-1.3276206	0.8412246	0.098668054	-0.12229538	-3.3980355	-1.3826816	-0.06424153	1.5534899	-0.5824295	-0.21687686	1.0234379	-2.1719642	-0.14405277	1.025229	3.2957754	2.4373775	-0.61760694	0.18155503	-0.3943606	0.92753536	-2.4585657	1.2775015	-0.6657588	-3.3833544
edge_60	-0.52426547	1.1903021	1.7138538	-0.5431515	0.8845609	-3.850831	1.6183126	1.7630043	-0.61580473	-0.9359849	-0.4756917	0.8551949	-3.3029995	-1.1436219	0.32500333	1.7872739	-0.81576586	-2.318903	1.1715288	-1.5092628	0.29022372	1.6031765	3.3321607	3.48706	0.39943403	0.4751713	-1.3690023	-1.7496798	-2.202787	1.7356949	-1.7354879	-4.87517
edge_61	-0.39991647	-0.89887357	3.4134052	-1.514652	1.9944708	-3.645553	0.38987	1.9042411	-2.1830618	0.104109794	-0.67449856	0.46606937	-2.674879	-0.9287859	0.31606382	0.9118341	-0.96800286	0.3584388	1.6641486	-2.020016	0.109633625	1.449639	3.5595856	1.6586652	0.06218584	0.3493815	0.92589676	-1.0423926	-3.1707325	3.0572278	-2.201127	-3.687276
edge_62	-0.24526656	0.8731569	3.1146107	-1.3833102	2.1292624	-3.0141602	0.722278	1.1262784	-0.84815156	-0.25050995	-0.2034472	0.94748294	-3.2047658	-1.0967124	0.25012282	1.6776286	-1.457288	-1.1499214	0.86312556	-2.2991228	0.23871097	0.37110037	3.1603632	2.9585986	-0.36947006	0.80887663	-0.40259957	-0.2837373	-2.5992522	1.4054667	-0.9254267	-5.2011747
edge_63	0.24389145	-0.62398815	4.6992135	-1.4863589	3.2622	-2.6674993	-1.997966	0.027087897	-3.8144083	0.23798198	-0.4270859	-2.8105168	-2.7132287	-0.66772974	1.621916	1.9631789	-0.41842186	0.3168301	-0.036427528	-2.49753	-0.92376983	-0.38120016	1.0468291	1.9291372	-1.3886516	0.8327886	-0.06723124	-0.79546195	-4.8747816	3.1666012	-3.160585	-3.442974
edge_64	2.636927	-1.2109154	3.07844	-4.1347113	2.9664488	-1.1968849	-2.010335	-1.9581527	-0.551908	2.5833244	1.4896446	-0.114964545	-4.9607563	-2.5085626	0.6018106	0.8160352	-2.1375103	-1.4122288	0.43907332	-3.0718358	0.1647493	-0.44054914	3.1031454	1.1606387	0.21123058	0.28398144	-0.9352138	2.3910255	-2.9865532	1.0178047	0.14398198	-5.522544
edge_65	2.2840226	-0.67164624	4.41537	-4.338968	3.146733	-0.8754636	-1.9196843	-0.58639187	-1.6311232	1.8277686	0.053247154	-0.92759275	-4.677519	-2.3230724	-0.07887131	1.094332	-2.0583382	-0.12129904	1.5326788	-2.562503	-1.6343122	-0.98205864	3.4661996	1.1331302	-0.12707463	1.0461593	-0.14519496	3.38444	-3.1895995	2.1440954	-1.1613227	-4.4635644
edge_67	0.7017988	-0.6255352	1.2045546	-2.1691804	1.7737885	-2.998773	1.0751872	0.42938834	-0.870213	0.6968211	0.45732945	0.47791535	-4.2327414	-1.3223562	0.089736514	1.5476818	-0.44354454	-1.7667049	-0.3278578	-2.65803	0.8457141	2.9553924	3.5931172	2.0654254	-0.8382968	0.2438668	-0.09423113	-2.212228	-2.0325313	1.1261127	-0.7405945	-4.325975
edge_68	-0.20301116	-1.6283407	2.13016	-2.247891	3.2613552	-2.1303608	0.043791056	0.9787203	-2.239808	1.3197538	0.046012968	0.434666	-2.3372636	-1.2359985	1.4820657	1.3600681	-0.12754668	0.15100113	0.8254205	-2.6669621	0.75149846	0.35795417	3.1657422	1.1822813	-1.0779729	1.4861008	0.44093648	-1.1399701	-2.4330192	1.6762962	-0.61033046	-5.3765044
edge_69	0.7262874	-1.107214	1.7875365	-1.9519107	2.8265557	-1.6957974	-0.7453919	1.4282247	-1.757453	0.78435403	0.5164249	-0.37975302	-3.9596777	-1.2554833	0.71286464	1.9243417	0.54267335	-0.42276475	0.04364334	-2.3161693	0.2088426	2.0486603	3.4765935	2.1234243	-1.7969955	0.57730305	-0.4931285	-1.66418	-1.4759893	1.0245305	-1.2371154	-3.92327
